Dataset,Distance,Mean_ARI,Std_Error,Mean_ARI_Stability,Std_Error_Stability,Mean_Homogeneity,Std_Error_Homogenity,Mean_Completeness,Std_Error_Completeness,Mean_V_Score,Std_Error_V_Score
Sparsity_0.832,manhattan,0.6212024960149601,0.0031566317050319087,0.5947894317070315,0.00426979866282861,0.6638984095417619,0.0030555092803142988,0.6799532456261848,0.005283366908748957,0.671579060795503,0.003063988215000901
Sparsity_0.832,cosine,0.4979795251371983,0.0048189883697321405,0.5783596639764264,0.004109871874650293,0.5290933003110501,0.0043683182824723445,0.5498359307281476,0.005465227971376455,0.5392019243880759,0.0047363928424111554
Sparsity_0.832,minkowski_p0.1,0.04804414858592308,1.5918914372148438e-18,0.05694651410290665,1.5918914372148438e-18,0.06699028925386101,3.1837828744296875e-18,0.0725722762192382,0.0,0.06966965330936038,0.0
Sparsity_0.832,minkowski_p0.5,0.21751958340258493,0.009474275769436047,0.1903660105701118,0.007231858558414481,0.22370185660202746,0.00864440829328795,0.5345438952105053,0.01881979200002752,0.31536191119242385,0.011909768917181646
Sparsity_0.832,minkowski_p0.7,0.35307396074403574,0.0027155451088459116,0.2589024737585272,0.002812450075632492,0.3928856536177693,0.0026669953985078393,0.4775155388041353,0.0038221671457040487,0.4310719940456601,0.003116176266652043
Sparsity_0.832,minkowski_p4,0.4880496427839948,0.0036453695383139714,0.6252449545190085,0.005815493632904164,0.521564025570828,0.003446494373273695,0.5107622080084935,0.0036728869885273565,0.5160676297221636,0.0034254873952614894
Sparsity_0.902,euclidean,0.46526938579634447,0.005876000178554614,0.5542129012153264,0.0065667043214607335,0.4942090105328948,0.0051653889801790585,0.48357895405341217,0.006013476542623231,0.48865551191576195,0.005212890709686941
Sparsity_0.902,manhattan,0.4824650861107459,0.009071464003481288,0.493834205315509,0.009326102985426285,0.5078203997445765,0.007866138515371103,0.5800136473246371,0.00593336937564731,0.5408615039551196,0.005726812754826336
Sparsity_0.902,cosine,0.37367357362276865,0.007759138311463517,0.45786945341277574,0.008332115002217564,0.40452580720436854,0.00719851010266686,0.42428474357836776,0.00751056854072486,0.41361727079524685,0.0065386354280034115
Sparsity_0.902,minkowski_p0.1,0.008078040921178862,0.0,0.008143920256121397,0.0,0.07814871699608125,3.1837828744296875e-18,0.08226279295542002,0.0,0.08015299809750562,6.367565748859375e-18
Sparsity_0.902,minkowski_p0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sparsity_0.902,minkowski_p0.7,0.212890994267484,0.01268222809060482,0.20027254716151174,0.011976602362579497,0.2177766661049439,0.015413328757740588,0.42404803384970735,0.021542811150919376,0.2857107880602215,0.017743263594857565
Sparsity_0.902,minkowski_p4,0.4182278246194465,0.005392629401000237,0.528807924018263,0.005584239813412623,0.4385446767952965,0.004694962272707479,0.4263862329656859,0.004371069338414714,0.4322997583597144,0.0043289401210460186
