Dataset,Distance,Mean_ARI,Std_Error,Mean_ARI_Stability,Std_Error_Stability,Mean_Homogeneity,Std_Error_Homogenity,Mean_Completeness,Std_Error_Completeness,Mean_V_Score,Std_Error_V_Score
Sparsity_0.767,euclidean,0.5739401973399542,0.0015884347843848653,0.9406801392480144,0.0019882193838180527,0.733444627179032,0.0007312461871545285,0.5920832926079318,0.0008338417511642043,0.655225510763126,0.0007992604751709351
Sparsity_0.767,manhattan,0.6369723625559996,0.0003274901619831554,0.8813212246516622,0.0003579514141957979,0.7394490485127247,0.00029396656512886064,0.6340725601949442,0.0003014021565316849,0.6827185236215502,0.00029864911419991044
Sparsity_0.767,cosine,0.5905603239872071,0.0069146838234850445,0.7238422367222273,0.004076691251252738,0.7366947963414752,0.002675596692510533,0.6230729835464477,0.00452446705903695,0.6749400642115874,0.0029233454732951764
Sparsity_0.767,minkowski_p0.5,0.6513539243942004,0.003322835946325804,0.7664136820812361,0.005838509459530703,0.7219061252355705,0.0023553693332245013,0.6791269262991457,0.0038568051312746214,0.6997102921847349,0.00221082169722482
Sparsity_0.767,minkowski_p0.7,0.6515563045913658,0.0033295486158982186,0.8017133788131463,0.0007654660081677358,0.731081801611419,0.0021926127246619,0.6762683076527078,0.0019237543440831695,0.7026075074058153,0.0020506906506872597
Sparsity_0.767,minkowski_p4,0.5664187172922637,0.002014078174846378,0.9405068097060483,0.0025102963175512943,0.7294024038099145,0.0008847052382086834,0.5882837489198776,0.0010181700543610978,0.6512853193303203,0.0009711354513247471
Sparsity_0.837,euclidean,0.5666245959575369,0.0017172586004119775,0.9114866772238119,0.002412737564559336,0.7243020839156046,0.0007621842522280708,0.5862264106026455,0.0008892201109211118,0.6479864079533747,0.0007758272098085745
Sparsity_0.837,manhattan,0.5992235964955401,0.007067385354284097,0.8669935192903871,0.0020142062465880045,0.7092449102362399,0.005431627964740814,0.6051256252514139,0.004940499015647062,0.6530595585898912,0.0051765276226825255
Sparsity_0.837,cosine,0.5749408940538975,0.004239367932208589,0.7195235699489746,0.004955779739641589,0.7251953793577781,0.0024951160091079123,0.608842548535154,0.003198697329590818,0.6618539967686373,0.002380081186955178
Sparsity_0.837,minkowski_p0.5,0.645929258019057,0.003570663323068968,0.7601081127873495,0.005695674731018497,0.7206456618824333,0.0019350776040530865,0.6741257945809426,0.003640328800637813,0.6965272307736046,0.002409822662720683
Sparsity_0.837,minkowski_p0.7,0.6546310554693153,0.0019255619877827533,0.7960730174226357,0.002609785766946312,0.7290338214227843,0.0005451694759185486,0.6779358803014651,0.002304298985658709,0.7025051696400804,0.001015705507609863
Sparsity_0.837,minkowski_p4,0.5532167936110448,0.0013731625583722385,0.9135079430302498,0.003918548039654582,0.7124074741254619,0.00365904968884574,0.5761225060146514,0.001000400899506533,0.6370173357406133,0.0020646009927026998
Sparsity_0.904,euclidean,0.6099912629843388,0.0022439524951275956,0.8648069938345145,0.0025226036408953693,0.7161528378726354,0.0010957334470893807,0.6118234261330177,0.0013502674509270089,0.6598883897430226,0.0012494949369746087
Sparsity_0.904,manhattan,0.622524666368429,0.001474781417634237,0.8387546347664705,0.006221424305426801,0.7171179535859598,0.0013666822995726212,0.6283247408996677,0.004082793712110572,0.6695832019352402,0.0018209797648235703
Sparsity_0.904,cosine,0.5587478313410655,0.004389083700163689,0.6805917393125526,0.002917459132619311,0.686894623925346,0.0019961625217244394,0.5921837198552697,0.002966960465319931,0.6359736139016404,0.002226478214403034
Sparsity_0.904,minkowski_p0.5,0.6143635460586776,0.0045481844954419134,0.7529528506969745,0.005555048083050062,0.6898607085685888,0.002832263268345257,0.6448222638538421,0.0036497721082710344,0.6664765708926742,0.002675442369534178
Sparsity_0.904,minkowski_p0.7,0.631753802065705,0.0010177013557774498,0.7818940450421124,0.0011674279752372715,0.7087540986961887,0.000839674927299277,0.6553287427684935,0.0007630683066567564,0.6809951578649149,0.0007987219645457938
Sparsity_0.904,minkowski_p4,0.563949048354644,0.005411820529812228,0.8805263042705895,0.005435425897343843,0.7035057945387015,0.001168272759899084,0.5808814242578696,0.003382993828189779,0.6362420770411842,0.0021696449311669427
