Dataset,Distance,Mean_ARI,Std_Error,Mean_ARI_Stability,Std_Error_Stability,Mean_Homogeneity,Std_Error_Homogenity,Mean_Completeness,Std_Error_Completeness,Mean_V_Score,Std_Error_V_Score
Sparsity_0.754,cosine,0.45748294322972277,0.0016800054104066694,0.6476100595812742,0.0035986441590048117,0.503016830444267,0.0017705945793753516,0.5068014782825186,0.0018577939327923982,0.5049007510561354,0.0018044817222860833
Sparsity_0.754,minkowski_p0.1,0.202300381957214,7.879639783789144e-05,0.20859996546050122,0.0001317148640648991,0.27891097344116644,9.214464932573839e-05,0.880028126952703,0.0005149107422669297,0.42357596318803925,0.00015703539717748627
Sparsity_0.754,minkowski_p0.5,0.5736119476650692,0.011348013234463149,0.6812156269972176,0.010429907632482374,0.5892508228215194,0.00825469904444694,0.6843578228935312,0.00851855419794373,0.6328242516289344,0.007632659523918619
Sparsity_0.754,minkowski_p0.7,0.5846235678098667,0.008680492622445374,0.7329124580976973,0.009040504409988567,0.6116925616244318,0.008029499944889421,0.6600163149240285,0.005347906937127438,0.634616622079967,0.00618237627084342
Sparsity_0.754,minkowski_p4,0.5501374581354801,0.004648907572754425,0.7902393570229995,0.012153473826877198,0.5981477671237884,0.004467271667987581,0.5761287440619318,0.0037887014931625817,0.5868361921762552,0.0037873498185681666
Sparsity_0.832,euclidean,0.5323313784118582,0.005334346612165561,0.7682078691637211,0.011783918012527544,0.570860130241442,0.004905594650966937,0.5644817281975267,0.005526777468809264,0.5675945007015284,0.0050898103539753865
Sparsity_0.832,manhattan,0.5815062899559476,0.003151731408330148,0.7473362204359721,0.0036795336477639835,0.6101171847068738,0.003846502654066256,0.6244528167986285,0.0029228829421904584,0.6171531360082034,0.003197190744576726
Sparsity_0.832,cosine,0.44470097866234004,0.0028937676469634726,0.609389850696388,0.00701242340428047,0.4830749135163409,0.00237371168389061,0.4878390621659844,0.0028744719243009617,0.48544127878817783,0.002611578884380734
Sparsity_0.832,minkowski_p0.1,0.21186581936856816,0.008994697982450303,0.21798847004508537,0.009687325634277917,0.2902156037999024,0.008126894279293166,0.8870170955807135,0.006883040086414871,0.43540537825716186,0.006561222987983419
Sparsity_0.832,minkowski_p0.5,0.552513608524132,0.013543146045418463,0.6725808523858954,0.01250761692998698,0.5669508383172074,0.009475270098891549,0.6518549568286109,0.008027152583987689,0.606219184092502,0.00864207168005487
Sparsity_0.832,minkowski_p0.7,0.5784769367136393,0.0027738648568856185,0.7401933328644515,0.005437832052694245,0.5930025628727257,0.0025937920302542966,0.6456074884636384,0.005004645203382303,0.617944141966703,0.0026184252084987727
Sparsity_0.832,minkowski_p4,0.5194394868832577,0.006679275268885539,0.7473712961783003,0.009704706475802276,0.5609019352321902,0.006274522160726064,0.5546014912443672,0.006962396968131728,0.5576033387178473,0.0063706302898824145
Sparsity_0.902,euclidean,0.4728510612643384,0.005620654709817504,0.6250704625066517,0.01303473933104422,0.4952328368485853,0.0044939416683366295,0.49374893429262184,0.005751770879308763,0.4942971564116023,0.004634260322662625
Sparsity_0.902,manhattan,0.48237939435861266,0.00897098264432768,0.6402241763647069,0.011062769101037416,0.500360432185331,0.00816731714155664,0.524300275217083,0.0066291981690364266,0.5116007010697957,0.006676193332431118
Sparsity_0.902,cosine,0.4025298291651593,0.006358989504317582,0.5358971140951677,0.00977132643236218,0.43396609545904175,0.004495968481425146,0.42986669249158344,0.006404826315037785,0.43177778677126655,0.005331312198121473
Sparsity_0.902,minkowski_p0.1,0.2041041030724382,0.00589307630349381,0.21555680393836169,0.006887104350323749,0.2516770149296679,0.00153901294484641,0.7410873271527254,0.01579672534183952,0.3750779416459489,0.0029099256354365682
Sparsity_0.902,minkowski_p0.5,0.4040448373617524,0.02102591352818942,0.5161968704945638,0.024301544147001752,0.4288626637427246,0.016583531642599864,0.5682589271734793,0.01171835763366593,0.4862905379905101,0.013774022883174648
Sparsity_0.902,minkowski_p0.7,0.472020241827052,0.014203810887938144,0.5934647535651396,0.014871072240010802,0.48657340604942084,0.012008385971922407,0.5573831567223569,0.008887066873220054,0.5188455569048934,0.010126682549561008
Sparsity_0.902,minkowski_p4,0.447332869239113,0.006228994698131586,0.6095070543940123,0.010674616640516745,0.4757136282440525,0.004848120871465847,0.46610571345903395,0.004866957624041951,0.4708098193787068,0.0047283485767140926
